date,price,volume
2003-02-19,68.23,3237300
2003-02-20,67.74,2627300
2003-02-21,68.5,3929700
2003-02-24,66.2,3699700
2003-02-25,66.59,4219700
2003-02-26,66.48,3781300
2003-02-27,67.69,3784900
2003-02-28,69.45,4339200
2003-03-03,68.02,4351200
2003-03-04,65.69,5546500
2003-03-05,66.3,5803600
2003-03-06,65.6,4216700
2003-03-07,66.68,4778400
2003-03-10,64.34,4335200
2003-03-11,62.95,4190400
2003-03-12,62.85,8550000
2003-03-13,66.78,7046700
2003-03-14,66.62,4670000
2003-03-17,68.9,6144200
2003-03-18,69.58,5054000
2003-03-19,70.27,6370000
2003-03-20,70.08,6615800
2003-03-21,72.1,6861800
2003-03-24,69.92,5603800
2003-03-25,70.69,4289600
2003-03-26,71.05,3662500
2003-03-27,70.58,4050900
2003-03-28,70.11,2553300
2003-03-31,68.08,4591300
2003-04-01,69.62,4231600
2003-04-02,72.4,7036500
2003-04-03,72.35,4748300
2003-04-04,72.06,3704800
2003-04-07,72.31,4627000
2003-04-08,72.7,3343200
2003-04-09,71.91,4197600
2003-04-10,72.35,3458700
2003-04-11,72.42,2858600
2003-04-14,74.49,3678500
2003-04-15,76.54,6723400
2003-04-16,75.2,6181600
2003-04-17,76.1,4484200
2003-04-21,76.35,3176100
2003-04-22,78.33,5508800
2003-04-23,78.43,4008300
2003-04-24,77.35,3307100
2003-04-25,75.87,2820700
2003-04-28,76.51,3606000
2003-04-29,76.45,5327400
2003-04-30,75.9,3968900
2003-05-01,75.33,4106200
2003-05-02,76.6,4131500
2003-05-05,76.49,3548700
2003-05-06,77.2,3850100
2003-05-07,77.2,3728100
2003-05-08,74.06,7119900
2003-05-09,75,3849200
2003-05-12,75.49,3895100
2003-05-13,74.95,4053300
2003-05-14,74.95,3434300
2003-05-15,76.1,4318500
2003-05-16,76.7,4444000
2003-05-19,74.35,3981600
2003-05-20,74.45,4447500
2003-05-21,75.1,3241500
2003-05-22,76.03,3193500
2003-05-23,76.15,2052500
2003-05-27,78.48,4096000
2003-05-28,79.9,4746800
2003-05-29,79.59,5041500
2003-05-30,81.5,3850100
2003-06-02,83.54,7151600
2003-06-03,83,4236300
2003-06-04,85.25,4663300
2003-06-05,87.3,5971400
2003-06-06,88.7,9050400
2003-06-09,87.54,4954800
2003-06-10,88.7,4662700
2003-06-11,89.74,5230300
2003-06-12,90.35,4612900
2003-06-13,89.17,4594100
2003-06-16,91.5,4889800
2003-06-17,91.5,3906200
2003-06-18,88.9,5603300
2003-06-19,85.92,5506700
2003-06-20,86.25,3792200
2003-06-23,85.28,3513300
2003-06-24,86.6,3866900
2003-06-25,84.78,7199400
2003-06-26,84.15,6423200
2003-06-27,82.38,5158400
2003-06-30,83.75,5715700
2003-07-01,85.85,6162300
2003-07-02,85.4,5484800
2003-07-03,84.7,2837600
2003-07-07,87.74,4436600
2003-07-08,88.06,3994900
2003-07-09,88.23,4381900
2003-07-10,86.55,3643900
2003-07-11,87.32,3028300
2003-07-14,89.44,5519000
2003-07-15,88.02,5177400
2003-07-16,87.26,3544200
2003-07-17,86.44,3178300
2003-07-18,87.69,2949400
2003-07-21,85.7,2958400
2003-07-22,86.16,3244700
2003-07-23,86.1,2417900
2003-07-24,85.4,2893700
2003-07-25,86.42,3025400
2003-07-28,86.5,2211400
2003-07-29,86.83,3983000
2003-07-30,86.95,3306300
2003-07-31,87.14,4138500
2003-08-01,85.1,3897500
2003-08-04,84.65,4024700
2003-08-05,82.9,3488600
2003-08-06,84.05,4479100
2003-08-07,84.75,2808700
2003-08-08,85.82,2859900
2003-08-11,85.76,2574600
2003-08-12,87.68,3216100
2003-08-13,87.4,3118200
2003-08-14,87.95,2885400
2003-08-15,87.76,991200
2003-08-18,88.27,2899000
2003-08-19,89.03,2410300
2003-08-20,87.7,2535400
2003-08-21,88.1,2170400
2003-08-22,86.99,2836200
2003-08-25,86.73,2005800
2003-08-26,86.51,2586700
2003-08-27,85.97,1458500
2003-08-28,86.86,1741700
2003-08-29,88.49,2374700
2003-09-02,90.45,3802000
2003-09-03,90.82,3810600
2003-09-04,91.26,3691500
2003-09-05,90.96,2693200
2003-09-08,91.35,4167700
2003-09-09,91.79,3078700
2003-09-10,89.44,4240700
2003-09-11,89.84,3226500
2003-09-12,90.73,2838900
2003-09-15,89.2,2756500
2003-09-16,90.93,3992000
2003-09-17,91,3188300
2003-09-18,93.25,5804300
2003-09-19,93.73,3771500
2003-09-22,92.66,3700400
2003-09-23,89.06,10655700
2003-09-24,85.82,9448500
2003-09-25,85.52,5768300
2003-09-26,84.7,4020600
2003-09-29,85,4695800
2003-09-30,83.9,5257900
2003-10-01,86,4332500
2003-10-02,85.96,2957500
2003-10-03,86.66,4120100
2003-10-06,86.72,3215900
2003-10-07,86.84,3785600
2003-10-08,86.26,2808000
2003-10-09,87,4164200
2003-10-10,86.94,2729900
2003-10-13,88.17,1987100
2003-10-14,88.64,3297900
2003-10-15,88.75,4037000
2003-10-16,87.99,4122900
2003-10-17,87.17,3340500
2003-10-20,87.01,3232600
2003-10-21,87.62,3029500
2003-10-22,86.47,3431700
2003-10-23,87,3889600
2003-10-24,85.82,3396700
2003-10-27,88.19,4347800
2003-10-28,92.25,7022300
2003-10-29,92.65,5216600
2003-10-30,93.43,4359700
2003-10-31,93.9,3561200
2003-11-03,96.19,5128000
2003-11-04,95.95,3024200
2003-11-05,95.47,4089800
2003-11-06,96.53,3294500
2003-11-07,96.98,3537700
2003-11-10,96.08,3144100
2003-11-11,96.1,1801200
2003-11-12,96.7,2237700
2003-11-13,96.02,1991600
2003-11-14,93.8,3642800
2003-11-17,94.25,3130100
2003-11-18,93.73,2454400
2003-11-19,93.93,2768900
2003-11-20,91.76,3723700
2003-11-21,92.97,3075500
2003-11-24,94.92,2544200
2003-11-25,96.25,3013900
2003-11-26,96.67,2038900
2003-11-28,96.08,1040000
2003-12-01,97.48,3381800
2003-12-02,97.4,3055100
2003-12-03,99.29,4459800
2003-12-04,98.73,2085400
2003-12-05,98.03,2558100
2003-12-08,98.8,1822500
2003-12-09,98.2,2408100
2003-12-10,97.6,2995400
2003-12-11,98.34,2323600
2003-12-12,99.15,1720300
2003-12-15,97.75,3164600
2003-12-16,97.52,3629200
2003-12-17,98.35,4086700
2003-12-18,97.35,5603100
2003-12-19,96.38,5135600
2003-12-22,98.15,3618000
2003-12-23,98.22,2257200
2003-12-24,97.55,985900
2003-12-26,97.94,887100
2003-12-29,99.58,2480400
2003-12-30,99.16,1768300
2003-12-31,98.73,2877800
2004-01-02,97.13,3042300
2004-01-05,97.18,4817700
2004-01-06,96.6,4077800
2004-01-07,98.63,4457800
2004-01-08,98.75,3687800
2004-01-09,97.5,3297300
2004-01-12,97.78,2844700
2004-01-13,97.67,3257500
2004-01-14,99.38,4243200
2004-01-15,101.14,8331000
2004-01-16,100.48,6035000
2004-01-20,100.4,3095900
2004-01-21,101.5,3296000
2004-01-22,100.68,3893900
2004-01-23,99.5,3742700
2004-01-26,102.28,4096200
2004-01-27,101.05,3231600
2004-01-28,98.3,4070300
2004-01-29,99.4,3872500
2004-01-30,99.55,2982100
2004-02-02,99.81,3416300
2004-02-03,101.15,3663000
2004-02-04,99.75,3228600
2004-02-05,98.84,2803100
2004-02-06,101.34,3196000
2004-02-09,101.87,2518600
2004-02-10,102.18,2557900
2004-02-11,107.09,7277700
2004-02-12,107.4,4058900
2004-02-13,105.85,4110200
2004-02-17,106.92,2640300
2004-02-18,106.9,2413600
2004-02-19,105.77,2114600
2004-02-20,106.52,2800500
2004-02-23,106.67,2724600
2004-02-24,104.32,3547500
2004-02-25,105.82,2810400
2004-02-26,106.29,2160000
2004-02-27,105.87,3598000
2004-03-01,107.35,2849600
2004-03-02,106.4,2993100
2004-03-03,106.51,3033000
2004-03-04,108.52,3631900
2004-03-05,109.05,3893200
2004-03-08,107.35,2860100
2004-03-09,105.76,3070800
2004-03-10,103.55,3450200
2004-03-11,102.99,3427600
2004-03-12,104.93,3167300
2004-03-15,102.82,3343000
2004-03-16,103.06,4360800
2004-03-17,104.01,3272900
2004-03-18,103.7,3203800
2004-03-19,102.66,3018900
2004-03-22,101.3,4648000
2004-03-23,101.39,6971100
2004-03-24,99.24,6796300
2004-03-25,101.85,4840900
2004-03-26,103.75,4545500
2004-03-29,104.22,3612300
2004-03-30,104.26,3067700
2004-03-31,104.35,2480200
2004-04-01,106,3358700
2004-04-02,105.95,3951700
2004-04-05,105.7,2880900
2004-04-06,105.58,2920000
2004-04-07,105.25,2307100
2004-04-08,105.7,3014400
2004-04-12,105.82,1771200
2004-04-13,103.12,3977600
2004-04-14,101.41,5584300
2004-04-15,101.73,3763400
2004-04-16,103.36,3314300
2004-04-19,102.48,2497200
2004-04-20,99.91,2761100
2004-04-21,100,4035800
2004-04-22,101.8,3700200
2004-04-23,100.41,3034500
2004-04-26,101.15,2243900
2004-04-27,100.91,1888400
2004-04-28,98.4,3360600
2004-04-29,98.26,3899400
2004-04-30,96.75,3462600
2004-05-03,96.92,3267000
2004-05-04,97.37,3875200
2004-05-05,96.15,4822000
2004-05-06,95.15,5482900
2004-05-07,93.04,5480900
2004-05-10,92.1,6861800
2004-05-11,93.11,5288200
2004-05-12,92.92,6639300
2004-05-13,93.45,4692400
2004-05-14,94.01,4569700
2004-05-17,92.68,4520600
2004-05-18,93.31,3325600
2004-05-19,92.68,4751400
2004-05-20,92.4,3904600
2004-05-21,91.74,4060800
2004-05-24,91.73,3687700
2004-05-25,93.11,3927500
2004-05-26,93.39,2978600
2004-05-27,93.29,4652200
2004-05-28,93.91,2425800
2004-06-01,93,4142600
2004-06-02,91.77,4320100
2004-06-03,90.55,4224700
2004-06-04,91.52,3165000
2004-06-07,93.58,3493300
2004-06-08,94,2949300
2004-06-09,93,1996500
2004-06-10,93.01,1702500
2004-06-14,91.53,3043300
2004-06-15,90.21,5510300
2004-06-16,89.98,4149900
2004-06-17,89.34,3500700
2004-06-18,89.18,3823000
2004-06-21,88.79,3217900
2004-06-22,90.6,8249500
2004-06-23,91.72,6149000
2004-06-24,93.19,5519100
2004-06-25,94.55,8047400
2004-06-28,93.26,4380100
2004-06-29,94,3359300
2004-06-30,94.16,4135600
2004-07-01,93.65,4569500
2004-07-02,93.61,3330600
2004-07-06,92.2,2603700
2004-07-07,90.57,4501900
2004-07-08,90,3493200
2004-07-09,90.05,2518900
2004-07-12,90.66,3509600
2004-07-13,90.36,3744000
2004-07-14,89.89,3447500
2004-07-15,88.33,3899700
2004-07-16,87.25,3562400
2004-07-19,87.5,3308600
2004-07-20,89.7,4131100
2004-07-21,87.42,4535400
2004-07-22,87.76,4883400
2004-07-23,87.55,3096600
2004-07-26,87.03,3805400
2004-07-27,88.79,4131900
2004-07-28,88.71,4273500
2004-07-29,89.69,3588700
2004-07-30,88.19,3706400
2004-08-02,88.44,3020400
2004-08-03,87.68,2726800
2004-08-04,87.65,3460200
2004-08-05,85.8,3203000
2004-08-06,84.55,5065600
2004-08-09,84.55,2916200
2004-08-10,85.31,5453300
2004-08-11,84.65,3995400
2004-08-12,83.86,4773500
2004-08-13,84.25,2533900
2004-08-16,85.82,2990100
2004-08-17,86.39,3122600
2004-08-18,87.44,2979700
2004-08-19,86.6,2669200
2004-08-20,87.81,2651200
2004-08-23,87.5,4164200
2004-08-24,87.53,2371300
2004-08-25,90.03,4104300
2004-08-26,91.12,3366000
2004-08-27,90.48,1642400
2004-08-30,89.15,1824400
2004-08-31,89.65,2403900
2004-09-01,89.19,1913900
2004-09-02,91.06,2361400
2004-09-03,90.2,1667700
2004-09-07,92.23,3903300
2004-09-08,91.44,2901400
2004-09-09,91.87,3081200
2004-09-10,93.13,2846100
2004-09-13,93.6,2957800
2004-09-14,94.1,2900100
2004-09-15,92.41,2768000
2004-09-16,93.16,2530000
2004-09-17,92.05,2890900
2004-09-20,91.68,3017600
2004-09-21,94.9,6120400
2004-09-22,93.39,6459600
2004-09-23,93.07,4313900
2004-09-24,93.48,2614100
2004-09-27,92.75,3414700
2004-09-28,93.06,2806600
2004-09-29,93.28,3005900
2004-09-30,93.24,2721700
2004-10-01,93.92,3184800
2004-10-04,94.87,3640600
2004-10-05,94.07,3938300
2004-10-06,95.53,3445200
2004-10-07,94.85,2758300
2004-10-08,94.24,3029400
2004-10-11,94.14,1624700
2004-10-12,94.59,2613100
2004-10-13,94.72,2924600
2004-10-14,92.93,3915000
2004-10-15,94.16,3188100
2004-10-18,94.25,2572100
2004-10-19,93.06,4144600
2004-10-20,92.34,3934700
2004-10-21,93.47,4023000
2004-10-22,92.7,3515900
2004-10-25,92.42,3019600
2004-10-26,93.76,3445400
2004-10-27,96.1,4620900
2004-10-28,97.43,5321900
2004-10-29,98.38,3862600
2004-11-01,98.32,2519900
2004-11-02,98.55,4270100
2004-11-03,99.37,4333900
2004-11-04,100,4381500
2004-11-05,100.85,5101400
2004-11-08,100.21,2819200
2004-11-09,100.87,2826500
2004-11-10,100.75,2612000
2004-11-11,103,3966100
2004-11-12,104.66,4435100
2004-11-15,104.62,3208200
2004-11-16,103.72,3694200
2004-11-17,104.71,3666000
2004-11-18,104.83,2086700
2004-11-19,103.04,3579400
2004-11-22,103.42,2344000
2004-11-23,103.81,2628300
2004-11-24,105,2427600
2004-11-26,104.84,796200
2004-11-29,105.08,2881900
2004-11-30,104.76,2966500
2004-12-01,106,3123200
2004-12-02,106.6,3503400
2004-12-03,106.47,2728700
2004-12-06,107.17,2334600
2004-12-07,106.09,2280000
2004-12-08,106.68,3038900
2004-12-09,107.49,2581600
2004-12-10,109.4,3898700
2004-12-13,110.45,4202500
2004-12-14,109.88,4179100
2004-12-15,109.25,4820700
2004-12-16,105.4,8113500
2004-12-17,103.75,7853300
2004-12-20,103.79,4836200
2004-12-21,105.01,5247400
2004-12-22,104.4,3505200
2004-12-23,104.35,2011800
2004-12-27,104.2,1716700
2004-12-28,105.15,1806500
2004-12-29,104.65,1588100
2004-12-30,104.92,1629000
2004-12-31,104.04,1487400
2005-01-03,104.95,4225300
2005-01-04,104.27,5154200
2005-01-05,103.8,3649300
2005-01-06,105.23,3590100
2005-01-07,104.78,3075000
2005-01-10,104.98,2686200
2005-01-11,104.17,3132600
2005-01-12,103.27,3975800
2005-01-13,102.94,3256300
2005-01-14,104.22,2794400
2005-01-18,105,3224800
2005-01-19,104.06,3550400
2005-01-20,103.4,3252100
2005-01-21,103.33,4581000
2005-01-24,103.24,3895400
2005-01-25,102.86,3365000
2005-01-26,103.26,3979900
2005-01-27,104,3479100
2005-01-28,106.12,5854200
2005-01-31,107.85,3826500
2005-02-01,108.4,3369200
2005-02-02,108.59,2858400
2005-02-03,108.74,2933200
2005-02-04,110.02,3726700
2005-02-07,109.59,2684800
2005-02-08,111.55,4222400
2005-02-09,111.45,4589600
2005-02-10,112.77,3585900
2005-02-11,112.77,3942900
2005-02-14,111.97,2267900
2005-02-15,112.71,2459000
2005-02-16,112.27,2228800
2005-02-17,110.6,2349400
2005-02-18,109,3331900
2005-02-22,107.86,2515000
2005-02-23,109.11,2764100
2005-02-24,108.5,1995900
2005-02-25,110.1,2222200
2005-02-28,108.8,2650000
2005-03-01,110.02,2504400
2005-03-02,109.73,2217100
2005-03-03,109.41,2061300
2005-03-04,111.53,3103600
2005-03-07,112.8,2543300
2005-03-08,112.63,2702600
2005-03-09,110.87,2718500
2005-03-10,111.33,2430800
2005-03-11,109.55,2983800
2005-03-14,110,2701400
2005-03-15,110.54,3080300
2005-03-16,109.97,3160100
2005-03-17,110.04,5540200
2005-03-18,109.98,7553500
2005-03-21,109.6,3944600
2005-03-22,107.99,5687400
2005-03-23,108.06,4449100
2005-03-24,108.4,2915600
2005-03-28,109.68,2543200
2005-03-29,108.45,3836100
2005-03-30,109.8,4057300
2005-03-31,109.99,3790100
2005-04-01,109.3,5625700
2005-04-04,111,6114600
2005-04-05,110.59,4656300
2005-04-06,112.5,5276800
2005-04-07,113.53,4735900
2005-04-08,112.93,3801400
2005-04-11,112.09,3599100
2005-04-12,111.76,5921800
2005-04-13,110.01,4684700
2005-04-14,108.49,4350600
2005-04-15,106.49,5600500
2005-04-18,107.35,4059600
2005-04-19,106.69,4613900
2005-04-20,104.33,5484400
2005-04-21,105.96,7066500
2005-04-22,104.19,7265000
2005-04-25,105.74,3600400
2005-04-26,105.72,3703400
2005-04-27,107.76,3631200
2005-04-28,106.23,3574100
2005-04-29,106.79,4585000
2005-05-02,104.46,6286100
2005-05-03,104.37,5618200
2005-05-04,106.27,5198800
2005-05-05,105.3,4722400
2005-05-06,104.68,3804000
2005-05-09,105.5,3631100
2005-05-10,102.11,6365100
2005-05-11,103.75,5132100
2005-05-12,100.22,7465400
2005-05-13,97.82,9189000
2005-05-16,98.42,4893300
2005-05-17,98.35,5396100
2005-05-18,99.58,5248400
2005-05-19,100.12,3734500
2005-05-20,101.08,3495500
2005-05-23,100.69,3706200
2005-05-24,99.58,4118500
2005-05-25,97.25,6690600
2005-05-26,96.6,7984100
2005-05-27,95.5,6726800
2005-05-31,97.5,7687500
2005-06-01,98.64,6487000
2005-06-02,97.67,3975200
2005-06-03,97.3,3299100
2005-06-06,98.42,3379800
2005-06-07,98.4,3734200
2005-06-08,98.35,3018700
2005-06-09,99.95,4091100
2005-06-10,99.05,1879100
2005-06-13,99.26,4434400
2005-06-14,98.3,4687900
2005-06-15,99.19,6113000
2005-06-16,102.65,10327600
2005-06-17,103.8,6254200
2005-06-20,103.25,3718500
2005-06-21,102.64,3704600
2005-06-22,102.47,3564400
2005-06-23,102.02,3857400
2005-06-24,103.67,5214000
2005-06-27,103.2,3099900
2005-06-28,103.96,3477400
2005-06-29,102.79,3225900
2005-06-30,102.02,3062500
2005-07-01,102.71,2433500
2005-07-05,103.18,2487800
2005-07-06,103.55,4302800
2005-07-07,104.1,4250300
2005-07-08,105.65,3191900
2005-07-11,107.31,4440500
2005-07-12,107.24,4383200
2005-07-13,108,3890400
2005-07-14,108.55,3750300
2005-07-15,108.5,2968100
2005-07-18,108.24,2687900
2005-07-19,109.72,3630700
2005-07-20,109.61,4081500
2005-07-21,108.25,3921800
2005-07-22,109.13,2310700
2005-07-25,108.32,1873000
2005-07-26,107.72,2000700
2005-07-27,109.15,2389200
2005-07-28,109.67,2342500
2005-07-29,107.48,2087800
2005-08-01,107.12,2459600
2005-08-02,109.52,2682200
2005-08-03,110.87,3367900
2005-08-04,109.25,2082300
2005-08-05,109.7,3261500
2005-08-08,109.91,2777500
2005-08-09,111.48,3613500
2005-08-10,112.03,4273100
2005-08-11,114.14,4167700
2005-08-12,113.65,3031100
2005-08-15,114.67,2315000
2005-08-16,112.08,2684000
2005-08-17,111.13,4218100
2005-08-18,110.85,2042200
2005-08-19,111.27,1450300
2005-08-22,111.7,1682400
2005-08-23,111.8,1927000
2005-08-24,109.99,2245400
2005-08-25,110.5,1968300
2005-08-26,109.75,1660700
2005-08-29,110.15,1613800
2005-08-30,109.84,1804400
2005-08-31,111.18,2130100
2005-09-01,113.12,3080700
2005-09-02,113.21,1472900
2005-09-06,114.59,2199100
2005-09-07,114.91,2098200
2005-09-08,115.16,2281000
2005-09-09,116.17,2357100
2005-09-12,118,3124300
2005-09-13,117.2,2378500
2005-09-14,115.9,3492100
2005-09-15,115.95,2979300
2005-09-16,118.4,6335500
2005-09-19,118.28,3313100
2005-09-20,118.05,6741600
2005-09-21,115.68,5870100
2005-09-22,118.5,4830800
2005-09-23,119.47,3835100
2005-09-26,120,3848700
2005-09-27,119.67,4065000
2005-09-28,120.1,3630400
2005-09-29,121.22,4431100
2005-09-30,121.58,2643800
2005-10-03,121.65,3418100
2005-10-04,118.92,3963800
2005-10-05,117.75,4382500
2005-10-06,116.93,4138300
2005-10-07,117.57,3089500
2005-10-10,118.51,3388000
2005-10-11,117.55,5395400
2005-10-12,115.65,6656200
2005-10-13,113.18,9109200
2005-10-14,114.55,5705300
2005-10-17,117.05,4296800
2005-10-18,117.09,4139600
2005-10-19,121.2,6704500
2005-10-20,118.75,9035700
2005-10-21,118.77,5417800
2005-10-24,123.3,5516500
2005-10-25,123.55,5102600
2005-10-26,124.25,4170000
2005-10-27,122.43,4132200
2005-10-28,124.56,3520700
2005-10-31,126.37,3816000
2005-11-01,126.6,3914900
2005-11-02,129.13,4266100
2005-11-03,129.2,5002600
2005-11-04,130.96,4093400
2005-11-07,129.15,3561400
2005-11-08,127.52,2944500
2005-11-09,128.7,2655400
2005-11-10,130.09,3174500
2005-11-11,130,2134000
2005-11-14,129.24,1799300
2005-11-15,127.97,2356400
2005-11-16,128.18,2538900
2005-11-17,130.41,2595400
2005-11-18,131.58,2616000
2005-11-21,132.41,2084400
2005-11-22,132.6,2392300
2005-11-23,134.08,3139800
2005-11-25,134.12,808200
2005-11-28,131.1,2759900
2005-11-29,130.45,3095500
2005-11-30,128.96,3016000
2005-12-01,130.28,2497400
2005-12-02,131.08,1891400
2005-12-05,133.05,2709600
2005-12-06,131.31,3019000
2005-12-07,129.89,2646300
2005-12-08,128.64,3191000
2005-12-09,129.66,1878800
2005-12-12,130.01,2006300
2005-12-13,131.64,3430800
2005-12-14,129.63,3471600
2005-12-15,128.3,5480900
2005-12-16,126.5,5437100
2005-12-19,125.13,4217400
2005-12-20,125.86,4094300
2005-12-21,127.31,3694400
2005-12-22,127.99,2437100
2005-12-23,128.11,1670200
2005-12-27,128.26,2826500
2005-12-28,127.98,1809100
2005-12-29,128.02,1684500
2005-12-30,127.71,1962500
2006-01-03,128.87,6188700
2006-01-04,127.09,4861600
2006-01-05,127.04,3717400
2006-01-06,128.84,4319600
2006-01-09,130.39,4723500
2006-01-10,132.03,5536800
2006-01-11,131.97,4671400
2006-01-12,132.25,3725500
2006-01-13,133.26,2894900
2006-01-17,132.59,3621600
2006-01-18,131.85,4302700
2006-01-19,133.82,5010700
2006-01-20,131.44,5679900
2006-01-23,132.87,3847900
2006-01-24,133,3758000
2006-01-25,133.56,3740500
2006-01-26,137.4,4808200
2006-01-27,138.94,3687900
2006-01-30,139.87,3168600
2006-01-31,141.25,4906200
2006-02-01,141.71,3635900
2006-02-02,142.52,3711000
2006-02-03,142.74,4178900
2006-02-06,142.82,3849300
2006-02-07,139.48,5207700
2006-02-08,141.14,4481400
2006-02-09,140.85,3059500
2006-02-10,140.81,4433100
2006-02-13,139.65,2155200
2006-02-14,141.78,3003100
2006-02-15,145.14,4330700
2006-02-16,145.9,2847300
2006-02-17,145.54,2407200
2006-02-21,143.45,2539800
2006-02-22,145.53,2664200
2006-02-23,143.96,2457400
2006-02-24,144.16,2314700
2006-02-27,143.82,2282200
2006-02-28,141.29,3911700
2006-03-01,143.15,2989900
2006-03-02,144,2902300
2006-03-03,146,4042700
2006-03-06,145.02,2900600
2006-03-07,144.28,2775400
2006-03-08,142.49,3633100
2006-03-09,141.7,2262100
2006-03-10,141.53,3247000
2006-03-13,140.72,4945700
2006-03-14,149.42,11360100
2006-03-15,149,7557100
2006-03-16,147.69,6025800
2006-03-17,150.36,6670000
2006-03-20,152.18,4896800
2006-03-21,149.4,4460600
2006-03-22,151.82,3770800
2006-03-23,151.67,3852700
2006-03-24,152.17,2651700
2006-03-27,155,4314600
2006-03-28,154.16,6481600
2006-03-29,156.9,4458100
2006-03-30,156.81,4771000
2006-03-31,156.96,3298400
2006-04-03,158.12,3979800
2006-04-04,161,5088800
2006-04-05,160.75,4191500
2006-04-06,162.04,4180900
2006-04-07,161.02,4964100
2006-04-10,162.46,4470700
2006-04-11,159.15,4962800
2006-04-12,159.52,3404000
2006-04-13,159.43,2217100
2006-04-17,161.94,3381700
2006-04-18,165.55,4828300
2006-04-19,167.05,4670400
2006-04-20,168.2,4893900
2006-04-21,165.89,3591500
2006-04-24,165.35,3431400
2006-04-25,162.8,3361400
2006-04-26,163.4,3032600
2006-04-27,163.97,4063900
2006-04-28,160.29,5349000
2006-05-01,156.45,5652300
2006-05-02,158.83,3710700
2006-05-03,159.15,2521000
2006-05-04,158.04,2554600
2006-05-05,164.39,3737500
2006-05-08,163.53,2395700
2006-05-09,165.75,2615300
2006-05-10,164.09,3215800
2006-05-11,159.28,3639600
2006-05-12,156.11,4579300
2006-05-15,153.14,6119200
2006-05-16,152.7,4016000
2006-05-17,148.21,7477600
2006-05-18,147.03,6076200
2006-05-19,149.41,6502500
2006-05-22,146.15,8472600
2006-05-23,143.7,5606600
2006-05-24,143.92,8759600
2006-05-25,147.32,5611300
2006-05-26,152.94,5749700
2006-05-30,149.83,5217200
2006-05-31,150.95,5262200
2006-06-01,153.55,4206200
2006-06-02,154.09,4253400
2006-06-05,150.4,5400000
2006-06-06,149.24,6562400
2006-06-07,149.95,4319900
2006-06-08,149.76,7885500
2006-06-09,150.41,4407300
2006-06-12,145,5860300
2006-06-13,139.25,15679700
2006-06-14,138.5,10541300
2006-06-15,144.12,10870200
2006-06-16,144,6368000
2006-06-19,143.75,6517300
2006-06-20,145.26,5808700
2006-06-21,149.83,7645900
2006-06-22,148.31,4402000
2006-06-23,147.92,3488000
2006-06-26,149.9,3799600
2006-06-27,147.16,3666400
2006-06-28,146.49,4907100
2006-06-29,152.2,6656800
2006-06-30,150.43,5973300
2006-07-03,152.45,3250500
2006-07-05,150.95,4478600
2006-07-06,150.58,3441000
2006-07-07,148.51,3618700
2006-07-10,148.85,2946100
2006-07-11,148.67,3817200
2006-07-12,145.27,4300100
2006-07-13,142.55,6116700
2006-07-14,140.1,5659400
2006-07-17,140.87,4528700
2006-07-18,142.34,5874300
2006-07-19,146.97,6079400
2006-07-20,145.18,4264500
2006-07-21,142.04,4682400
2006-07-24,146.9,4610700
2006-07-25,148.49,4984000
2006-07-26,147.38,3326000
2006-07-27,148.26,4085900
2006-07-28,151.72,4752200
2006-07-31,152.75,4370000
2006-08-01,151.26,3468500
2006-08-02,149.9,6139300
2006-08-03,152.1,3854000
2006-08-04,152.99,4892300
2006-08-07,152.65,3029800
2006-08-08,151.45,6199900
2006-08-09,150.01,4234300
2006-08-10,151.63,3782100
2006-08-11,151.11,2576500
2006-08-14,150.37,3110900
2006-08-15,152.65,4907000
2006-08-16,154.99,3563900
2006-08-17,154.45,3365700
2006-08-18,154.68,2742100
2006-08-21,153.83,3731200
2006-08-22,154.15,3696600
2006-08-23,152.7,2811300
2006-08-24,151.4,3100000
2006-08-25,150.07,2476200
2006-08-28,149.53,4151000
2006-08-29,147.09,4939600
2006-08-30,147.06,2938000
2006-08-31,148.65,2834300
2006-09-01,149.14,3453100
2006-09-05,151.28,3576000
2006-09-06,150.67,2962200
2006-09-07,148.57,3577600
2006-09-08,149.8,3277400
2006-09-11,151,3134200
2006-09-12,158.29,10644400
2006-09-13,160.86,7605900
2006-09-14,162.52,5496800
2006-09-15,162.71,6845100
2006-09-18,163.22,5733300
2006-09-19,163.39,4851400
2006-09-20,166.6,6403800
2006-09-21,167.15,8052600
2006-09-22,167.52,5103900
2006-09-25,168.69,4780000
2006-09-26,168.68,6095300
2006-09-27,169,5185300
2006-09-28,170,4413800
2006-09-29,169.17,4394400
2006-10-02,170.69,4143700
2006-10-03,174.2,5823500
2006-10-04,176.56,8069400
2006-10-05,175.5,5749400
2006-10-06,175.65,4898200
2006-10-09,177.45,3985500
2006-10-10,178.86,6559900
2006-10-11,178.97,5615300
2006-10-12,181.51,5754200
2006-10-13,183.85,5163300
2006-10-16,185.22,4699100
2006-10-17,183.07,5867200
2006-10-18,182.62,6127000
2006-10-19,180.05,5560400
2006-10-20,180.4,4206600
2006-10-23,184.7,4695800
2006-10-24,187.84,5516100
2006-10-25,188.61,5224400
2006-10-26,193.38,5732100
2006-10-27,188.67,5703200
2006-10-30,189.75,5354900
2006-10-31,189.79,4548300
2006-11-01,185,7731800
2006-11-02,187.39,6191000
2006-11-03,187.13,4153100
2006-11-06,190,4639000
